      1 0.000020   -5.10563
      2 0.000040   -4.94583
      3 0.000060   -4.83054
      4 0.000080   -4.73904
      5 0.000100   -4.66227
      6 0.000120   -4.59562
      7 0.000140   -4.53645
      8 0.000160   -4.48310
      9 0.000180   -4.43442
     10 0.000200   -4.38962
     11 0.000220   -4.34807
     12 0.000240   -4.30931
     13 0.000260   -4.27295
     14 0.000280   -4.23870
     15 0.000300   -4.20630
     16 0.000320   -4.17556
     17 0.000340   -4.14629
     18 0.000360   -4.11834
     19 0.000380   -4.09160
     20 0.000400   -4.06596
     21 0.000420   -4.04131
     22 0.000440   -4.01758
     23 0.000460   -3.99469
     24 0.000480   -3.97258
     25 0.000500   -3.95119
     26 0.000520   -3.93048
     27 0.000540   -3.91038
     28 0.000560   -3.89088
     29 0.000580   -3.87192
     30 0.000600   -3.85347
     31 0.000620   -3.83551
     32 0.000640   -3.81800
     33 0.000660   -3.80092
     34 0.000680   -3.78425
     35 0.000700   -3.76796
     36 0.000720   -3.75204
     37 0.000740   -3.73646
     38 0.000760   -3.72121
     39 0.000780   -3.70628
     40 0.000800   -3.69164
     41 0.000820   -3.67730
     42 0.000840   -3.66322
     43 0.000860   -3.64941
     44 0.000880   -3.63584
     45 0.000900   -3.62252
     46 0.000920   -3.60943
     47 0.000940   -3.59656
     48 0.000960   -3.58390
     49 0.000980   -3.57145
     50 0.001000   -3.55919
     51 0.001020   -3.54713
     52 0.001040   -3.53525
     53 0.001060   -3.52355
     54 0.001080   -3.51201
     55 0.001100   -3.50065
     56 0.001120   -3.48944
     57 0.001140   -3.47839
     58 0.001160   -3.46749
     59 0.001180   -3.45673
     60 0.001200   -3.44611
     61 0.001220   -3.43563
     62 0.001240   -3.42529
     63 0.001260   -3.41507
     64 0.001280   -3.40498
     65 0.001300   -3.39501
     66 0.001320   -3.38516
     67 0.001340   -3.37542
     68 0.001360   -3.36580
     69 0.001380   -3.35628
     70 0.001400   -3.34687
     71 0.001420   -3.33757
     72 0.001440   -3.32836
     73 0.001460   -3.31926
     74 0.001480   -3.31025
     75 0.001500   -3.30133
     76 0.001520   -3.29251
     77 0.001540   -3.28378
     78 0.001560   -3.27513
     79 0.001580   -3.26657
     80 0.001600   -3.25809
     81 0.001620   -3.24970
     82 0.001640   -3.24138
     83 0.001660   -3.23315
     84 0.001680   -3.22499
     85 0.001700   -3.21690
     86 0.001720   -3.20889
     87 0.001740   -3.20095
     88 0.001760   -3.19308
     89 0.001780   -3.18528
     90 0.001800   -3.17755
     91 0.001820   -3.16989
     92 0.001840   -3.16229
     93 0.001860   -3.15475
     94 0.001880   -3.14728
     95 0.001900   -3.13987
     96 0.001920   -3.13252
     97 0.001940   -3.12523
     98 0.001960   -3.11800
     99 0.001980   -3.11082
    100 0.002000   -3.10371
    101 0.002020   -3.09664
    102 0.002040   -3.08964
    103 0.002060   -3.08268
    104 0.002080   -3.07578
    105 0.002100   -3.06893
    106 0.002120   -3.06214
    107 0.002140   -3.05539
    108 0.002160   -3.04869
    109 0.002180   -3.04204
    110 0.002200   -3.03544
    111 0.002220   -3.02889
    112 0.002240   -3.02238
    113 0.002260   -3.01592
    114 0.002280   -3.00950
    115 0.002300   -3.00313
    116 0.002320   -2.99680
    117 0.002340   -2.99052
    118 0.002360   -2.98428
    119 0.002380   -2.97808
    120 0.002400   -2.97192
    121 0.002420   -2.96580
    122 0.002440   -2.95972
    123 0.002460   -2.95368
    124 0.002480   -2.94769
    125 0.002500   -2.94173
    126 0.002520   -2.93581
    127 0.002540   -2.92992
    128 0.002560   -2.92408
    129 0.002580   -2.91827
    130 0.002600   -2.91249
    131 0.002620   -2.90675
    132 0.002640   -2.90105
    133 0.002660   -2.89539
    134 0.002680   -2.88975
    135 0.002700   -2.88415
    136 0.002720   -2.87859
    137 0.002740   -2.87306
    138 0.002760   -2.86756
    139 0.002780   -2.86209
    140 0.002800   -2.85666
    141 0.002820   -2.85125
    142 0.002840   -2.84588
    143 0.002860   -2.84054
    144 0.002880   -2.83523
    145 0.002900   -2.82995
    146 0.002920   -2.82471
    147 0.002940   -2.81949
    148 0.002960   -2.81430
    149 0.002980   -2.80913
    150 0.003000   -2.80400
    151 0.003020   -2.79890
    152 0.003040   -2.79382
    153 0.003060   -2.78877
    154 0.003080   -2.78375
    155 0.003100   -2.77876
    156 0.003120   -2.77379
    157 0.003140   -2.76885
    158 0.003160   -2.76394
    159 0.003180   -2.75905
    160 0.003200   -2.75419
    161 0.003220   -2.74936
    162 0.003240   -2.74455
    163 0.003260   -2.73976
    164 0.003280   -2.73500
    165 0.003300   -2.73026
    166 0.003320   -2.72555
    167 0.003340   -2.72087
    168 0.003360   -2.71620
    169 0.003380   -2.71156
    170 0.003400   -2.70695
    171 0.003420   -2.70235
    172 0.003440   -2.69778
    173 0.003460   -2.69324
    174 0.003480   -2.68871
    175 0.003500   -2.68421
    176 0.003520   -2.67973
    177 0.003540   -2.67527
    178 0.003560   -2.67084
    179 0.003580   -2.66642
    180 0.003600   -2.66203
    181 0.003620   -2.65766
    182 0.003640   -2.65331
    183 0.003660   -2.64898
    184 0.003680   -2.64467
    185 0.003700   -2.64039
    186 0.003720   -2.63612
    187 0.003740   -2.63187
    188 0.003760   -2.62764
    189 0.003780   -2.62344
    190 0.003800   -2.61925
    191 0.003820   -2.61508
    192 0.003840   -2.61093
    193 0.003860   -2.60680
    194 0.003880   -2.60269
    195 0.003900   -2.59860
    196 0.003920   -2.59453
    197 0.003940   -2.59047
    198 0.003960   -2.58644
    199 0.003980   -2.58242
    200 0.004000   -2.57842
    201 0.004020   -2.57444
    202 0.004040   -2.57048
    203 0.004060   -2.56653
    204 0.004080   -2.56260
    205 0.004100   -2.55869
    206 0.004120   -2.55480
    207 0.004140   -2.55092
    208 0.004160   -2.54707
    209 0.004180   -2.54322
    210 0.004200   -2.53940
    211 0.004220   -2.53559
    212 0.004240   -2.53180
    213 0.004260   -2.52803
    214 0.004280   -2.52427
    215 0.004300   -2.52052
    216 0.004320   -2.51680
    217 0.004340   -2.51309
    218 0.004360   -2.50939
    219 0.004380   -2.50572
    220 0.004400   -2.50205
    221 0.004420   -2.49841
    222 0.004440   -2.49477
    223 0.004460   -2.49116
    224 0.004480   -2.48756
    225 0.004500   -2.48397
    226 0.004520   -2.48040
    227 0.004540   -2.47684
    228 0.004560   -2.47330
    229 0.004580   -2.46978
    230 0.004600   -2.46626
    231 0.004620   -2.46277
    232 0.004640   -2.45928
    233 0.004660   -2.45582
    234 0.004680   -2.45236
    235 0.004700   -2.44892
    236 0.004720   -2.44549
    237 0.004740   -2.44208
    238 0.004760   -2.43868
    239 0.004780   -2.43530
    240 0.004800   -2.43193
    241 0.004820   -2.42857
    242 0.004840   -2.42523
    243 0.004860   -2.42190
    244 0.004880   -2.41858
    245 0.004900   -2.41528
    246 0.004920   -2.41199
    247 0.004940   -2.40871
    248 0.004960   -2.40544
    249 0.004980   -2.40219
    250 0.005000   -2.39895
    251 0.005020   -2.39573
    252 0.005040   -2.39251
    253 0.005060   -2.38931
    254 0.005080   -2.38613
    255 0.005100   -2.38295
    256 0.005120   -2.37979
    257 0.005140   -2.37664
    258 0.005160   -2.37350
    259 0.005180   -2.37037
    260 0.005200   -2.36726
    261 0.005220   -2.36415
    262 0.005240   -2.36106
    263 0.005260   -2.35798
    264 0.005280   -2.35492
    265 0.005300   -2.35186
    266 0.005320   -2.34882
    267 0.005340   -2.34579
    268 0.005360   -2.34276
    269 0.005380   -2.33976
    270 0.005400   -2.33676
    271 0.005420   -2.33377
    272 0.005440   -2.33080
    273 0.005460   -2.32783
    274 0.005480   -2.32488
    275 0.005500   -2.32194
    276 0.005520   -2.31901
    277 0.005540   -2.31609
    278 0.005560   -2.31318
    279 0.005580   -2.31028
    280 0.005600   -2.30739
    281 0.005620   -2.30451
    282 0.005640   -2.30165
    283 0.005660   -2.29879
    284 0.005680   -2.29595
    285 0.005700   -2.29311
    286 0.005720   -2.29029
    287 0.005740   -2.28747
    288 0.005760   -2.28467
    289 0.005780   -2.28188
    290 0.005800   -2.27909
    291 0.005820   -2.27632
    292 0.005840   -2.27356
    293 0.005860   -2.27080
    294 0.005880   -2.26806
    295 0.005900   -2.26533
    296 0.005920   -2.26260
    297 0.005940   -2.25989
    298 0.005960   -2.25718
    299 0.005980   -2.25449
    300 0.006000   -2.25181
    301 0.006020   -2.24913
    302 0.006040   -2.24646
    303 0.006060   -2.24381
    304 0.006080   -2.24116
    305 0.006100   -2.23852
    306 0.006120   -2.23590
    307 0.006140   -2.23328
    308 0.006160   -2.23067
    309 0.006180   -2.22807
    310 0.006200   -2.22547
    311 0.006220   -2.22289
    312 0.006240   -2.22032
    313 0.006260   -2.21775
    314 0.006280   -2.21520
    315 0.006300   -2.21265
    316 0.006320   -2.21012
    317 0.006340   -2.20759
    318 0.006360   -2.20507
    319 0.006380   -2.20255
    320 0.006400   -2.20005
    321 0.006420   -2.19756
    322 0.006440   -2.19507
    323 0.006460   -2.19260
    324 0.006480   -2.19013
    325 0.006500   -2.18767
    326 0.006520   -2.18522
    327 0.006540   -2.18277
    328 0.006560   -2.18034
    329 0.006580   -2.17791
    330 0.006600   -2.17549
    331 0.006620   -2.17308
    332 0.006640   -2.17068
    333 0.006660   -2.16829
    334 0.006680   -2.16590
    335 0.006700   -2.16352
    336 0.006720   -2.16115
    337 0.006740   -2.15879
    338 0.006760   -2.15644
    339 0.006780   -2.15409
    340 0.006800   -2.15175
    341 0.006820   -2.14942
    342 0.006840   -2.14710
    343 0.006860   -2.14478
    344 0.006880   -2.14248
    345 0.006900   -2.14018
    346 0.006920   -2.13788
    347 0.006940   -2.13560
    348 0.006960   -2.13332
    349 0.006980   -2.13105
    350 0.007000   -2.12879
    351 0.007020   -2.12654
    352 0.007040   -2.12429
    353 0.007060   -2.12205
    354 0.007080   -2.11982
    355 0.007100   -2.11759
    356 0.007120   -2.11538
    357 0.007140   -2.11317
    358 0.007160   -2.11096
    359 0.007180   -2.10877
    360 0.007200   -2.10658
    361 0.007220   -2.10439
    362 0.007240   -2.10222
    363 0.007260   -2.10005
    364 0.007280   -2.09789
    365 0.007300   -2.09574
    366 0.007320   -2.09359
    367 0.007340   -2.09145
    368 0.007360   -2.08932
    369 0.007380   -2.08719
    370 0.007400   -2.08507
    371 0.007420   -2.08296
    372 0.007440   -2.08085
    373 0.007460   -2.07875
    374 0.007480   -2.07666
    375 0.007500   -2.07457
    376 0.007520   -2.07249
    377 0.007540   -2.07042
    378 0.007560   -2.06836
    379 0.007580   -2.06630
    380 0.007600   -2.06424
    381 0.007620   -2.06220
    382 0.007640   -2.06016
    383 0.007660   -2.05812
    384 0.007680   -2.05609
    385 0.007700   -2.05407
    386 0.007720   -2.05206
    387 0.007740   -2.05005
    388 0.007760   -2.04805
    389 0.007780   -2.04605
    390 0.007800   -2.04406
    391 0.007820   -2.04208
    392 0.007840   -2.04010
    393 0.007860   -2.03813
    394 0.007880   -2.03617
    395 0.007900   -2.03421
    396 0.007920   -2.03225
    397 0.007940   -2.03031
    398 0.007960   -2.02837
    399 0.007980   -2.02643
    400 0.008000   -2.02450
    401 0.008020   -2.02258
    402 0.008040   -2.02066
    403 0.008060   -2.01875
    404 0.008080   -2.01684
    405 0.008100   -2.01494
    406 0.008120   -2.01305
    407 0.008140   -2.01116
    408 0.008160   -2.00928
    409 0.008180   -2.00740
    410 0.008200   -2.00553
    411 0.008220   -2.00367
    412 0.008240   -2.00181
    413 0.008260   -1.99995
    414 0.008280   -1.99811
    415 0.008300   -1.99626
    416 0.008320   -1.99443
    417 0.008340   -1.99259
    418 0.008360   -1.99077
    419 0.008380   -1.98895
    420 0.008400   -1.98713
    421 0.008420   -1.98532
    422 0.008440   -1.98352
    423 0.008460   -1.98172
    424 0.008480   -1.97993
    425 0.008500   -1.97814
    426 0.008520   -1.97635
    427 0.008540   -1.97458
    428 0.008560   -1.97280
    429 0.008580   -1.97104
    430 0.008600   -1.96928
    431 0.008620   -1.96752
    432 0.008640   -1.96577
    433 0.008660   -1.96402
    434 0.008680   -1.96228
    435 0.008700   -1.96054
    436 0.008720   -1.95881
    437 0.008740   -1.95709
    438 0.008760   -1.95537
    439 0.008780   -1.95365
    440 0.008800   -1.95194
    441 0.008820   -1.95023
    442 0.008840   -1.94853
    443 0.008860   -1.94684
    444 0.008880   -1.94515
    445 0.008900   -1.94346
    446 0.008920   -1.94178
    447 0.008940   -1.94010
    448 0.008960   -1.93843
    449 0.008980   -1.93677
    450 0.009000   -1.93511
    451 0.009020   -1.93345
    452 0.009040   -1.93180
    453 0.009060   -1.93015
    454 0.009080   -1.92851
    455 0.009100   -1.92687
    456 0.009120   -1.92524
    457 0.009140   -1.92361
    458 0.009160   -1.92198
    459 0.009180   -1.92037
    460 0.009200   -1.91875
    461 0.009220   -1.91714
    462 0.009240   -1.91554
    463 0.009260   -1.91394
    464 0.009280   -1.91234
    465 0.009300   -1.91075
    466 0.009320   -1.90916
    467 0.009340   -1.90758
