      1 0.000020   -6.44681
      2 0.000040   -6.32573
      3 0.000060   -6.23497
      4 0.000080   -6.15898
      5 0.000100   -6.09231
      6 0.000120   -6.03240
      7 0.000140   -5.97772
      8 0.000160   -5.92728
      9 0.000180   -5.88034
     10 0.000200   -5.83638
     11 0.000220   -5.79498
     12 0.000240   -5.75580
     13 0.000260   -5.71857
     14 0.000280   -5.68308
     15 0.000300   -5.64914
     16 0.000320   -5.61659
     17 0.000340   -5.58530
     18 0.000360   -5.55516
     19 0.000380   -5.52606
     20 0.000400   -5.49792
     21 0.000420   -5.47067
     22 0.000440   -5.44424
     23 0.000460   -5.41856
     24 0.000480   -5.39359
     25 0.000500   -5.36927
     26 0.000520   -5.34557
     27 0.000540   -5.32245
     28 0.000560   -5.29987
     29 0.000580   -5.27780
     30 0.000600   -5.25621
     31 0.000620   -5.23508
     32 0.000640   -5.21438
     33 0.000660   -5.19409
     34 0.000680   -5.17418
     35 0.000700   -5.15465
     36 0.000720   -5.13547
     37 0.000740   -5.11662
     38 0.000760   -5.09810
     39 0.000780   -5.07989
     40 0.000800   -5.06197
     41 0.000820   -5.04433
     42 0.000840   -5.02696
     43 0.000860   -5.00986
     44 0.000880   -4.99300
     45 0.000900   -4.97639
     46 0.000920   -4.96001
     47 0.000940   -4.94385
     48 0.000960   -4.92791
     49 0.000980   -4.91218
     50 0.001000   -4.89665
     51 0.001020   -4.88132
     52 0.001040   -4.86618
     53 0.001060   -4.85122
     54 0.001080   -4.83644
     55 0.001100   -4.82183
     56 0.001120   -4.80739
     57 0.001140   -4.79311
     58 0.001160   -4.77899
     59 0.001180   -4.76503
     60 0.001200   -4.75121
     61 0.001220   -4.73754
     62 0.001240   -4.72401
     63 0.001260   -4.71062
     64 0.001280   -4.69737
     65 0.001300   -4.68425
     66 0.001320   -4.67125
     67 0.001340   -4.65838
     68 0.001360   -4.64564
     69 0.001380   -4.63301
     70 0.001400   -4.62050
     71 0.001420   -4.60810
     72 0.001440   -4.59582
     73 0.001460   -4.58364
     74 0.001480   -4.57157
     75 0.001500   -4.55961
     76 0.001520   -4.54775
     77 0.001540   -4.53599
     78 0.001560   -4.52433
     79 0.001580   -4.51277
     80 0.001600   -4.50130
     81 0.001620   -4.48992
     82 0.001640   -4.47863
     83 0.001660   -4.46744
     84 0.001680   -4.45633
     85 0.001700   -4.44531
     86 0.001720   -4.43437
     87 0.001740   -4.42352
     88 0.001760   -4.41275
     89 0.001780   -4.40206
     90 0.001800   -4.39144
     91 0.001820   -4.38091
     92 0.001840   -4.37045
     93 0.001860   -4.36007
     94 0.001880   -4.34976
     95 0.001900   -4.33953
     96 0.001920   -4.32936
     97 0.001940   -4.31927
     98 0.001960   -4.30925
     99 0.001980   -4.29930
    100 0.002000   -4.28941
    101 0.002020   -4.27959
    102 0.002040   -4.26984
    103 0.002060   -4.26015
    104 0.002080   -4.25052
    105 0.002100   -4.24096
    106 0.002120   -4.23146
    107 0.002140   -4.22202
    108 0.002160   -4.21264
    109 0.002180   -4.20332
    110 0.002200   -4.19406
    111 0.002220   -4.18486
    112 0.002240   -4.17572
    113 0.002260   -4.16663
    114 0.002280   -4.15760
    115 0.002300   -4.14862
    116 0.002320   -4.13970
    117 0.002340   -4.13083
    118 0.002360   -4.12201
    119 0.002380   -4.11325
    120 0.002400   -4.10454
    121 0.002420   -4.09588
    122 0.002440   -4.08727
    123 0.002460   -4.07871
    124 0.002480   -4.07020
    125 0.002500   -4.06174
    126 0.002520   -4.05333
    127 0.002540   -4.04497
    128 0.002560   -4.03665
    129 0.002580   -4.02838
    130 0.002600   -4.02016
    131 0.002620   -4.01198
    132 0.002640   -4.00385
    133 0.002660   -3.99576
    134 0.002680   -3.98772
    135 0.002700   -3.97972
    136 0.002720   -3.97176
    137 0.002740   -3.96385
    138 0.002760   -3.95598
    139 0.002780   -3.94815
    140 0.002800   -3.94036
    141 0.002820   -3.93262
    142 0.002840   -3.92492
    143 0.002860   -3.91725
    144 0.002880   -3.90963
    145 0.002900   -3.90205
    146 0.002920   -3.89450
    147 0.002940   -3.88700
    148 0.002960   -3.87953
    149 0.002980   -3.87211
    150 0.003000   -3.86472
    151 0.003020   -3.85736
    152 0.003040   -3.85005
    153 0.003060   -3.84277
    154 0.003080   -3.83553
    155 0.003100   -3.82833
    156 0.003120   -3.82116
    157 0.003140   -3.81402
    158 0.003160   -3.80693
    159 0.003180   -3.79986
    160 0.003200   -3.79283
    161 0.003220   -3.78584
    162 0.003240   -3.77888
    163 0.003260   -3.77195
    164 0.003280   -3.76506
    165 0.003300   -3.75820
    166 0.003320   -3.75138
    167 0.003340   -3.74458
    168 0.003360   -3.73782
    169 0.003380   -3.73109
    170 0.003400   -3.72440
    171 0.003420   -3.71773
    172 0.003440   -3.71110
    173 0.003460   -3.70450
    174 0.003480   -3.69793
    175 0.003500   -3.69139
    176 0.003520   -3.68488
    177 0.003540   -3.67840
    178 0.003560   -3.67195
    179 0.003580   -3.66553
    180 0.003600   -3.65913
    181 0.003620   -3.65277
    182 0.003640   -3.64644
    183 0.003660   -3.64014
    184 0.003680   -3.63386
    185 0.003700   -3.62762
    186 0.003720   -3.62140
    187 0.003740   -3.61521
    188 0.003760   -3.60905
    189 0.003780   -3.60291
    190 0.003800   -3.59681
    191 0.003820   -3.59073
    192 0.003840   -3.58467
    193 0.003860   -3.57865
    194 0.003880   -3.57265
    195 0.003900   -3.56667
    196 0.003920   -3.56073
    197 0.003940   -3.55481
    198 0.003960   -3.54891
    199 0.003980   -3.54304
    200 0.004000   -3.53720
    201 0.004020   -3.53138
    202 0.004040   -3.52559
    203 0.004060   -3.51982
    204 0.004080   -3.51408
    205 0.004100   -3.50836
    206 0.004120   -3.50267
    207 0.004140   -3.49700
    208 0.004160   -3.49135
    209 0.004180   -3.48573
    210 0.004200   -3.48013
    211 0.004220   -3.47456
    212 0.004240   -3.46901
    213 0.004260   -3.46348
    214 0.004280   -3.45798
    215 0.004300   -3.45250
    216 0.004320   -3.44704
    217 0.004340   -3.44161
    218 0.004360   -3.43620
    219 0.004380   -3.43081
    220 0.004400   -3.42544
    221 0.004420   -3.42010
    222 0.004440   -3.41477
    223 0.004460   -3.40947
    224 0.004480   -3.40419
    225 0.004500   -3.39894
    226 0.004520   -3.39370
    227 0.004540   -3.38849
    228 0.004560   -3.38329
    229 0.004580   -3.37812
    230 0.004600   -3.37297
    231 0.004620   -3.36784
    232 0.004640   -3.36273
    233 0.004660   -3.35765
    234 0.004680   -3.35258
    235 0.004700   -3.34753
    236 0.004720   -3.34250
    237 0.004740   -3.33750
    238 0.004760   -3.33251
    239 0.004780   -3.32754
    240 0.004800   -3.32260
    241 0.004820   -3.31767
    242 0.004840   -3.31276
    243 0.004860   -3.30787
    244 0.004880   -3.30300
    245 0.004900   -3.29815
    246 0.004920   -3.29332
    247 0.004940   -3.28851
    248 0.004960   -3.28372
    249 0.004980   -3.27894
    250 0.005000   -3.27419
    251 0.005020   -3.26945
    252 0.005040   -3.26473
    253 0.005060   -3.26003
    254 0.005080   -3.25535
    255 0.005100   -3.25069
    256 0.005120   -3.24604
    257 0.005140   -3.24141
    258 0.005160   -3.23680
    259 0.005180   -3.23221
    260 0.005200   -3.22764
    261 0.005220   -3.22308
    262 0.005240   -3.21854
    263 0.005260   -3.21402
    264 0.005280   -3.20952
    265 0.005300   -3.20503
    266 0.005320   -3.20056
    267 0.005340   -3.19610
    268 0.005360   -3.19167
    269 0.005380   -3.18725
    270 0.005400   -3.18285
    271 0.005420   -3.17846
    272 0.005440   -3.17409
    273 0.005460   -3.16974
    274 0.005480   -3.16540
    275 0.005500   -3.16108
    276 0.005520   -3.15677
    277 0.005540   -3.15248
    278 0.005560   -3.14821
    279 0.005580   -3.14396
    280 0.005600   -3.13971
    281 0.005620   -3.13549
    282 0.005640   -3.13128
    283 0.005660   -3.12709
    284 0.005680   -3.12291
    285 0.005700   -3.11875
    286 0.005720   -3.11460
    287 0.005740   -3.11047
    288 0.005760   -3.10635
    289 0.005780   -3.10225
    290 0.005800   -3.09816
    291 0.005820   -3.09409
    292 0.005840   -3.09003
    293 0.005860   -3.08599
    294 0.005880   -3.08196
    295 0.005900   -3.07795
    296 0.005920   -3.07395
    297 0.005940   -3.06997
    298 0.005960   -3.06600
    299 0.005980   -3.06204
    300 0.006000   -3.05810
    301 0.006020   -3.05418
    302 0.006040   -3.05026
    303 0.006060   -3.04637
    304 0.006080   -3.04248
    305 0.006100   -3.03861
    306 0.006120   -3.03476
    307 0.006140   -3.03091
